Video file,Day,Month,Year,Date,Time,Event,EventC,Direction,Social,Flash,Site,Week,TimeofYear
snip_2020_08_15_03_27_34_in.mp4,15,8,2020,15/08/2020,2:27:38,LS1 Einflug,1,down,1,no,Anklam,3,14
snip_2020_08_15_03_42_41_in.mp4,15,8,2020,15/08/2020,2:42:45,LS1 Einflug,1,down,1,no,Anklam,3,14
snip_2020_08_15_03_46_41_in.mp4,15,8,2020,15/08/2020,2:46:45,LS1 Einflug,1,up,1,no,Anklam,3,14
snip_2020_08_15_03_49_53_in.mp4,15,8,2020,15/08/2020,2:49:56,LS1 Einflug,1,down,1,no,Anklam,3,14
snip_2020_08_15_04_06_11_in.mp4,15,8,2020,15/08/2020,3:06:15,LS1 Einflug,1,right,0,no,Anklam,3,14
snip_2020_08_15_04_06_34_in.mp4,15,8,2020,15/08/2020,3:06:38,LS1 Einflug,1,right,1,no,Anklam,3,14
snip_2020_08_15_04_24_20_in.mp4,15,8,2020,15/08/2020,3:24:24,LS1 Einflug,1,innerloop,1,no,Anklam,3,14
snip_2020_08_15_04_24_37_in.mp4,15,8,2020,15/08/2020,3:24:42,LS1 Einflug,1,down,1,no,Anklam,3,14
snip_2020_08_15_04_25_45_in.mp4,15,8,2020,15/08/2020,3:25:50,LS1 Einflug,1,right,0,no,Anklam,3,14
snip_2020_08_15_04_25_55_in.mp4,15,8,2020,15/08/2020,3:25:59,LS1 Einflug,1,down,0,no,Anklam,3,14
snip_2020_08_15_04_28_53_in.mp4,15,8,2020,15/08/2020,3:28:58,LS1 Einflug,1,right,1,no,Anklam,3,14
snip_2020_08_15_04_47_23_in.mp4,15,8,2020,15/08/2020,3:47:28,LS1 Einflug,1,down,0,no,Anklam,3,14
snip_2020_08_15_04_47_58_in.mp4,15,8,2020,15/08/2020,3:48:03,LS1 Einflug,1,right,0,no,Anklam,3,14
snip_2020_08_15_05_16_51_in.mp4,15,8,2020,15/08/2020,4:16:56,LS1 Einflug,1,up,0,no,Anklam,3,14
snip_2020_08_15_05_46_01_in.mp4,15,8,2020,15/08/2020,4:46:06,LS1 Einflug,1,down,0,no,Anklam,3,14
,15,8,2020,15/08/2020,6:08:00,LS1 Einflug,NA,NA,NA,no,Anklam,3,14
,15,8,2020,15/08/2020,7:10:21,LS1 Einflug,NA,NA,NA,no,Anklam,3,14
snip_2020_08_15_20_57_42_in.mp4,15,8,2020,15/08/2020,19:57:51,LS1 Einflug,1,left,0,no,Anklam,3,14
snip_2020_08_15_20_57_48_in.mp4,15,8,2020,15/08/2020,19:57:57,LS1 Einflug,1,left,1,no,Anklam,3,14
snip_2020_08_15_21_07_14_in.mp4,15,8,2020,15/08/2020,20:07:23,LS1 Einflug,1,right,1,no,Anklam,3,14
snip_2020_08_15_21_09_11_in.mp4,15,8,2020,15/08/2020,20:09:20,LS1 Einflug,1,down,1,no,Anklam,3,14
snip_2020_08_15_21_36_03_in.mp4,15,8,2020,15/08/2020,20:36:13,LS1 Einflug,1,up,0,no,Anklam,3,14
snip_2020_08_15_21_47_10_in.mp4,15,8,2020,15/08/2020,20:47:20,LS1 Einflug,1,right,1,no,Anklam,3,14
snip_2020_08_15_21_48_12_in.mp4,15,8,2020,15/08/2020,20:48:22,LS1 Einflug,1,right,1,no,Anklam,3,14
snip_2020_08_15_21_54_50_in.mp4,15,8,2020,15/08/2020,20:55:00,LS1 Einflug,1,up,1,no,Anklam,3,14
snip_2020_08_15_21_55_47_in.mp4,15,8,2020,15/08/2020,20:55:57,LS1 Einflug,1,up,1,no,Anklam,3,14
snip_2020_08_15_22_00_13_in.mp4,15,8,2020,15/08/2020,21:00:23,LS1 Einflug,1,down,1,no,Anklam,3,14
snip_2020_08_15_22_03_09_in.mp4,15,8,2020,15/08/2020,21:03:19,LS1 Einflug,1,U-turn,1,no,Anklam,3,14
snip_2020_08_15_22_03_14_in.mp4,15,8,2020,15/08/2020,21:03:23,LS1 Einflug,1,loop,1,no,Anklam,3,14
snip_2020_08_15_22_08_46_in.mp4,15,8,2020,15/08/2020,21:08:56,LS1 Einflug,1,right,1,no,Anklam,3,14
snip_2020_08_15_22_22_31_in.mp4,15,8,2020,15/08/2020,21:22:41,LS1 Einflug,1,up,1,no,Anklam,3,14
snip_2020_08_15_22_24_53_in.mp4,15,8,2020,15/08/2020,21:25:03,LS1 Einflug,1,U-turn,1,no,Anklam,3,14
snip_2020_08_15_22_26_25_in.mp4,15,8,2020,15/08/2020,21:26:35,LS1 Einflug,1,down,1,no,Anklam,3,14
snip_2020_08_15_22_42_17_in.mp4,15,8,2020,15/08/2020,21:42:27,LS1 Einflug,1,down,0,no,Anklam,3,14
snip_2020_08_15_22_51_52_in.mp4,15,8,2020,15/08/2020,21:52:02,LS1 Einflug,1,down,0,no,Anklam,3,14
snip_2020_08_15_22_58_26_in.mp4,15,8,2020,15/08/2020,21:58:36,LS1 Einflug,1,right,0,no,Anklam,3,14
snip_2020_08_15_23_00_18_in.mp4,15,8,2020,15/08/2020,22:00:28,LS1 Einflug,1,down,0,no,Anklam,3,14
snip_2020_08_15_23_02_44_in.mp4,15,8,2020,15/08/2020,22:02:54,LS1 Einflug,1,down,1,no,Anklam,3,14
snip_2020_08_15_23_03_05_in.mp4,15,8,2020,15/08/2020,22:03:15,LS1 Einflug,1,down,1,no,Anklam,3,14
snip_2020_08_15_23_09_33_in.mp4,15,8,2020,15/08/2020,22:09:43,LS1 Einflug,1,right,0,no,Anklam,3,14
snip_2020_08_15_23_11_13_in.mp4,15,8,2020,15/08/2020,22:11:23,LS1 Einflug,1,down,0,no,Anklam,3,14
snip_2020_08_15_23_11_34_in.mp4,15,8,2020,15/08/2020,22:11:44,LS1 Einflug,1,innerloop,1,no,Anklam,3,14
snip_2020_08_15_23_21_04_in.mp4,15,8,2020,15/08/2020,22:21:14,LS1 Einflug,1,right,1,no,Anklam,3,14
snip_2020_08_15_23_22_23_in.mp4,15,8,2020,15/08/2020,22:22:33,LS1 Einflug,1,down,1,no,Anklam,3,14
snip_2020_08_15_23_50_39_in.mp4,15,8,2020,15/08/2020,22:50:49,LS1 Einflug,1,right,0,no,Anklam,3,14
snip_2020_08_16_00_24_47_in.mp4,15,8,2020,15/08/2020,23:24:57,LS1 Einflug,NA,NA,NA,no,Anklam,3,14
,15,8,2020,15/08/2020,23:24:57,LS1 Einflug,1,innerloop,1,no,Anklam,3,14
